,is_paid,num_subscribers,average_rating,rating,num_reviews,num_lectures,num_tests,time_created,time_published,discount,price
607,1,89171,4.50943,4.42418,785,51,0,16874,16875,6.161458333333334,117.0
608,1,32942,4.57803,4.58957,788,133,0,18387,18399,6.161458333333334,117.0
609,1,6208,4.33465,4.28676,782,0,5,17707,17728,6.608333333333333,86.66666666666667
610,1,5952,4.5,4.47606,781,14,0,16062,16062,6.161458333333334,117.0
611,1,2669,4.30488,4.28611,782,25,0,16547,16554,6.161458333333334,17.333333333333336
612,1,2117,4.13684,4.14724,773,14,2,17752,17757,6.161458333333334,69.33333333333334
613,1,3804,4.16279,4.13751,771,32,0,15868,15904,6.161458333333334,17.333333333333336
614,1,5302,4.58491,4.5943,771,18,0,16070,16126,6.513541666666667,86.66666666666667
615,1,4562,4.75,4.76573,770,49,0,16946,16951,6.161458333333334,86.66666666666667
616,1,44751,4.44326,4.42522,770,41,0,17660,17665,6.161458333333334,117.0
617,1,5998,4.57831,4.57363,770,373,0,18195,18197,6.161458333333334,117.0
618,1,6210,4.25833,4.21159,766,74,0,17423,17456,6.2562500000000005,117.0
619,1,2115,4.35417,4.35953,769,57,0,16030,16090,6.161458333333334,21.666666666666668
620,1,10761,4.32609,4.32313,764,50,0,16215,16217,6.161458333333334,17.333333333333336
621,1,3821,4.16935,4.17436,761,47,0,17309,17315,6.161458333333334,117.0
622,1,3353,4.32069,4.37,763,25,0,17379,17521,6.161458333333334,43.333333333333336
623,1,19385,4.46522,4.53642,760,75,0,16918,16924,6.161458333333334,117.0
624,1,7887,4.7193,4.71539,760,27,0,16302,16332,6.161458333333334,117.0
625,1,3464,4.15217,4.09608,757,23,0,16295,16299,9.75,39.0
626,1,9671,4.0,3.92659,756,11,0,16442,16452,6.161458333333334,17.333333333333336
627,1,2299,4.38889,4.39341,758,28,0,17425,17434,6.161458333333334,26.0
628,1,2119,4.41809,4.44064,754,30,0,18193,18215,6.161458333333334,117.0
629,1,4928,4.35461,4.209,752,129,0,16436,16477,6.161458333333334,117.0
630,1,6875,4.2907,4.33272,750,29,0,17012,17079,6.3375,117.0
631,1,2934,4.58791,4.66277,751,48,0,17525,17562,6.161458333333334,117.0
632,1,3155,4.22464,4.18138,752,17,0,16623,16635,6.161458333333334,117.0
633,1,3254,4.8125,4.81559,749,27,0,16676,16695,6.161458333333334,117.0
634,1,1945,4.32468,4.27958,750,14,0,17224,17335,6.161458333333334,17.333333333333336
635,1,3934,4.36986,4.35056,751,42,0,16658,16661,6.161458333333334,43.333333333333336
636,1,4605,4.43925,4.42382,748,143,0,17163,17168,6.161458333333334,117.0
637,1,3541,4.48276,4.46919,747,26,0,16839,16897,6.3375,108.33333333333334
638,1,2496,4.37329,4.39887,746,30,0,17409,17409,6.161458333333334,117.0
639,1,3175,4.45745,4.45349,747,26,0,16473,16624,6.161458333333334,17.333333333333336
640,1,2452,4.125,4.03968,744,12,0,17318,17323,6.161458333333334,39.0
641,1,7114,4.27434,4.27076,744,17,0,17479,17485,6.161458333333334,86.66666666666667
642,1,19302,4.71429,4.75876,740,21,0,17701,17744,6.161458333333334,17.333333333333336
643,1,4304,4.52979,4.52084,739,27,0,17473,17476,6.161458333333334,117.0
644,1,3211,4.19444,4.14391,735,36,0,17296,17301,6.161458333333334,86.66666666666667
645,1,1961,4.46346,4.46799,738,232,1,17887,18108,6.161458333333334,17.333333333333336
646,1,4681,4.29365,4.30212,737,46,0,17297,17316,6.3375,117.0
647,1,3060,4.30208,4.34536,734,8,0,15828,15831,6.161458333333334,30.333333333333336
648,1,9289,4.4,4.39081,733,26,0,16867,16961,6.689583333333333,125.66666666666669
649,1,4438,4.43269,4.43413,728,38,0,17711,17728,6.161458333333334,117.0
650,1,6791,4.63953,4.72294,724,62,0,17454,17499,32.5,117.0
651,1,5201,4.52174,4.50793,724,51,0,15795,15977,6.161458333333334,117.0
652,1,16868,4.0,3.98262,722,59,0,16029,16053,6.161458333333334,117.0
653,1,2870,4.24272,4.22833,722,19,0,17350,17353,6.161458333333334,117.0
654,1,2064,4.37785,4.35354,726,61,0,17398,17413,6.161458333333334,17.333333333333336
655,1,4683,4.58333,4.58556,722,84,0,17559,17567,6.161458333333334,117.0
656,1,5045,4.38158,4.38788,720,124,0,16657,16665,6.2562500000000005,117.0
657,1,34971,3.41176,3.42313,720,23,0,17584,17584,6.161458333333334,17.333333333333336
658,1,5166,4.325,4.36966,721,160,1,18118,18254,6.161458333333334,117.0
659,1,3635,4.37692,4.36329,716,54,0,16777,16779,6.161458333333334,21.666666666666668
660,1,2592,4.43134,4.49099,713,73,0,18227,18255,6.161458333333334,65.0
661,1,4255,4.03125,4.01147,712,93,0,16841,16864,6.161458333333334,117.0
662,1,5405,4.41544,4.22471,712,109,0,17279,17314,6.161458333333334,78.0
663,1,2952,4.49455,4.54488,714,28,0,18121,18128,0.0,173.33333333333334
664,1,4896,4.33168,4.20715,709,83,0,17312,17314,6.161458333333334,78.0
665,1,13165,4.31579,4.39228,708,157,0,17336,17337,6.161458333333334,117.0
666,1,2297,4.58075,4.5977,707,24,0,17688,17707,6.161458333333334,117.0
667,1,2032,4.45,4.4991,705,8,0,17066,17106,6.161458333333334,39.0
668,1,6476,4.6069,4.6443,707,45,0,17801,17805,6.161458333333334,86.66666666666667
669,1,2152,4.14706,4.22167,705,10,0,17337,17392,6.161458333333334,43.333333333333336
670,1,19413,4.2807,4.15555,706,600,0,16408,16415,6.161458333333334,117.0
671,1,2925,4.10714,4.06886,703,11,0,17296,17318,6.161458333333334,39.0
672,1,2588,4.22414,4.29566,705,17,0,17552,17662,6.161458333333334,39.0
673,1,2810,4.31379,4.30476,700,28,0,17409,17410,6.513541666666667,121.33333333333334
674,1,7783,4.27273,4.32089,696,135,0,16658,16660,6.608333333333333,125.66666666666669
675,1,4408,4.18548,4.12975,696,74,0,16791,16853,6.161458333333334,117.0
676,1,3704,4.1338,4.09176,695,65,0,16549,16637,6.608333333333333,125.66666666666669
677,1,2680,4.48333,4.45706,694,358,0,17654,17831,43.333333333333336,121.33333333333334
678,1,2423,4.46774,4.46326,689,19,0,17547,17555,6.161458333333334,117.0
679,1,5058,4.13462,4.08026,684,25,0,16555,16561,6.161458333333334,117.0
680,1,3968,4.25926,4.2838,682,17,0,17254,17255,6.161458333333334,82.33333333333334
681,1,5260,4.24667,4.20066,682,0,2,17601,17602,6.161458333333334,43.333333333333336
682,1,11665,4.45833,4.46643,680,119,0,16417,16486,6.608333333333333,125.66666666666669
683,1,3644,4.43571,4.35726,679,52,0,17254,17374,6.161458333333334,43.333333333333336
684,1,2744,4.3,4.12553,677,27,0,17411,17414,6.161458333333334,117.0
685,1,6700,4.54878,4.56617,677,49,0,16587,16608,6.161458333333334,117.0
686,1,2268,4.21642,4.22936,674,8,0,14713,14713,6.3375,34.66666666666667
687,1,6594,4.3871,4.46775,673,53,0,16552,16569,6.161458333333334,86.66666666666667
688,1,2647,4.4965,4.45241,670,23,0,17130,17135,6.161458333333334,91.0
689,1,15113,4.47183,4.48666,668,83,0,17277,17308,6.161458333333334,17.333333333333336
690,1,5404,4.26587,4.14793,668,72,0,17113,17154,6.41875,82.33333333333334
691,1,3568,4.56452,4.5598,668,136,0,17871,17892,6.161458333333334,117.0
692,1,4811,4.39716,4.38709,666,291,0,17666,17827,6.161458333333334,117.0
693,1,8730,4.8,4.81067,663,47,0,16633,16653,6.161458333333334,117.0
694,1,3294,4.30769,4.25609,662,42,0,16138,16141,6.161458333333334,21.666666666666668
695,1,2438,4.24118,4.22612,659,28,0,16349,16414,6.161458333333334,34.66666666666667
696,1,2879,4.41228,4.43649,658,35,0,18009,18037,6.161458333333334,108.33333333333334
697,1,2496,4.25,4.13907,656,36,0,16400,16427,0.0,34.66666666666667
698,1,2949,4.03704,4.07889,657,55,0,16844,16882,6.161458333333334,43.333333333333336
699,1,1381,4.43945,4.44868,656,35,0,17709,17738,6.161458333333334,17.333333333333336
700,1,2531,4.38953,4.37202,661,39,0,17452,17462,6.161458333333334,117.0
701,1,5732,4.70312,4.73958,655,46,0,17299,17310,6.161458333333334,82.33333333333334
702,1,3075,4.1,3.82051,655,64,0,16974,16986,6.161458333333334,86.66666666666667
703,1,9964,4.5566,4.54563,655,63,0,17558,17604,6.161458333333334,117.0
704,1,5375,4.35345,4.37623,654,131,0,16776,16801,6.2562500000000005,117.0
705,1,5149,4.42,4.35676,653,36,0,16225,16268,6.161458333333334,117.0
706,1,7492,3.42857,3.45216,651,10,0,16331,16335,6.161458333333334,17.333333333333336
707,1,3534,4.5,4.53924,655,58,0,17343,17423,6.161458333333334,117.0
708,1,3544,3.75,3.79304,650,52,0,17130,17158,6.3375,117.0
709,1,4224,4.28804,4.30258,650,0,3,17619,17647,6.161458333333334,17.333333333333336
710,1,5486,4.18852,4.19623,653,26,0,17443,17444,6.161458333333334,117.0
711,1,2528,4.54615,4.58919,647,44,0,17727,17736,6.3375,117.0
712,1,2638,4.43464,4.4071,646,88,0,17810,17851,6.161458333333334,117.0
713,1,7332,4.50637,4.43351,643,132,0,17483,17834,6.161458333333334,117.0
714,1,30876,4.47564,4.51053,642,142,0,18393,18410,6.161458333333334,117.0
715,1,4355,4.1,4.09427,641,42,0,16524,16632,17.333333333333336,69.33333333333334
716,1,6450,4.45181,4.38882,640,0,6,17534,17600,6.2562500000000005,86.66666666666667
717,1,2237,4.38976,4.4052,644,31,0,16638,16685,0.0,86.66666666666667
718,1,27891,4.5,4.48239,638,32,0,15820,15825,6.161458333333334,17.333333333333336
719,1,3136,4.56429,4.56025,634,55,0,16665,16763,0.0,86.66666666666667
720,1,8094,4.30488,4.30697,634,52,0,17546,17575,6.689583333333333,69.33333333333334
721,1,5681,4.60714,4.62262,633,34,0,17475,17476,6.161458333333334,117.0
722,1,3018,4.575,4.54163,632,19,0,16777,16798,6.161458333333334,82.33333333333334
723,1,24185,4.42466,4.49823,634,25,0,18359,18362,6.161458333333334,17.333333333333336
724,1,8208,4.07812,4.02383,632,38,0,16827,16866,6.513541666666667,121.33333333333334
725,1,5668,4.55797,4.58431,631,80,0,16789,16791,6.3375,117.0
726,1,6164,4.72917,4.68331,631,39,0,17517,17535,6.161458333333334,43.333333333333336
727,1,2030,4.02137,4.04615,629,43,0,15952,15987,6.161458333333334,26.0
728,1,8353,4.38636,4.32028,630,14,0,17458,17493,6.161458333333334,17.333333333333336
729,1,3440,4.47895,4.14253,628,35,0,16869,16875,6.161458333333334,117.0
730,1,2613,4.66667,4.6714,628,42,0,15599,15616,0.0,69.33333333333334
731,1,4384,4.63861,4.63972,627,174,0,17283,17326,6.161458333333334,86.66666666666667
732,1,2549,4.55882,4.57647,629,93,2,17859,17904,6.161458333333334,117.0
733,1,2430,4.09091,4.06788,628,54,0,18132,18143,6.161458333333334,56.333333333333336
734,1,5760,4.36667,4.50626,624,24,0,16410,16414,6.161458333333334,56.333333333333336
735,1,55212,4.30822,4.41707,624,21,0,17401,17413,6.161458333333334,86.66666666666667
736,1,1603,4.15667,4.15874,623,12,0,17770,17795,6.161458333333334,117.0
737,1,3647,4.31818,4.3354,622,36,0,16336,16394,6.161458333333334,86.66666666666667
738,1,9691,4.53571,4.43196,622,57,0,17849,18007,6.3375,17.333333333333336
739,1,4624,4.34211,4.35906,624,41,0,17370,17372,36.833333333333336,117.0
740,1,3619,4.43289,4.43663,624,55,0,18402,18402,6.161458333333334,117.0
741,1,7764,4.25,4.14673,620,7,0,16671,16694,6.161458333333334,17.333333333333336
742,1,6140,4.53636,4.55505,624,36,0,17842,18014,6.161458333333334,117.0
743,1,7557,4.22973,4.29601,618,24,0,16508,16537,6.161458333333334,117.0
744,1,11874,4.59091,4.62871,612,68,0,15704,15971,6.161458333333334,17.333333333333336
745,1,1885,4.20635,4.20746,612,43,0,16804,16821,6.161458333333334,34.66666666666667
746,1,25556,4.27,4.26281,611,17,0,17870,17870,6.770833333333334,125.66666666666669
747,1,4111,4.45,4.20557,612,61,0,16592,16608,6.161458333333334,117.0
748,1,7394,4.26786,4.27794,610,22,0,15792,15810,6.161458333333334,86.66666666666667
749,1,9622,4.4,4.21857,609,17,0,17549,17554,6.161458333333334,26.0
750,1,7913,3.6,3.59647,609,46,0,16426,16439,6.608333333333333,125.66666666666669
751,1,9628,4.05,4.19955,608,16,0,16888,16891,6.161458333333334,17.333333333333336
752,1,4844,4.53409,4.50877,608,40,0,17998,18002,6.161458333333334,117.0
753,1,2450,4.34667,4.34041,608,9,0,16581,16595,6.161458333333334,30.333333333333336
754,1,2901,4.19231,4.17272,606,32,0,17865,17878,7.217708333333333,134.33333333333334
755,1,3702,4.53125,4.59941,606,24,0,16136,16140,6.161458333333334,21.666666666666668
756,1,5234,3.9,3.91251,605,6,0,16831,16832,6.161458333333334,17.333333333333336
757,1,23020,4.25,4.01805,604,54,0,16487,16927,6.161458333333334,117.0
758,1,1802,4.55,4.50521,602,18,0,17413,17448,6.161458333333334,43.333333333333336
759,1,6491,4.37273,4.492,602,40,0,16925,17058,6.161458333333334,108.33333333333334
760,1,26574,4.375,4.41603,602,12,0,16468,16477,0.0,21.666666666666668
761,1,58258,4.19672,3.9853,600,103,0,17205,17212,6.161458333333334,117.0
762,1,1858,4.17949,4.22954,600,24,1,15969,15988,6.608333333333333,73.66666666666667
763,1,3480,4.41667,4.4371,598,62,0,16970,16982,6.161458333333334,117.0
764,1,2404,4.25806,4.28193,599,23,0,17501,17506,6.161458333333334,117.0
765,1,2861,4.39326,4.3561,598,38,0,16816,17485,6.161458333333334,108.33333333333334
766,1,5168,4.07843,4.00247,595,24,0,17815,17822,6.161458333333334,117.0
767,1,13406,4.38502,4.40603,599,45,0,17598,17604,6.161458333333334,117.0
768,1,5424,4.55556,4.54396,592,57,0,17209,17212,6.161458333333334,43.333333333333336
769,1,43876,4.45724,4.51779,594,30,0,16234,16282,7.041666666666667,130.0
770,1,2650,4.35577,4.38837,595,22,0,17786,17827,6.161458333333334,104.0
771,1,4386,4.15,4.13272,589,27,0,17170,17171,6.161458333333334,117.0
772,1,6197,4.37383,4.30544,589,187,0,17988,18221,6.161458333333334,117.0
773,1,4843,4.61392,4.69149,586,15,0,16437,16577,6.161458333333334,17.333333333333336
774,1,3259,4.33889,4.40924,584,32,0,15613,15629,6.161458333333334,56.333333333333336
775,1,13127,4.45,4.47888,582,21,0,17486,17492,6.161458333333334,117.0
776,1,3187,4.35204,4.33551,585,36,0,16702,16702,6.161458333333334,117.0
777,1,3396,4.34672,4.33969,583,13,0,17497,17854,6.161458333333334,117.0
778,1,2563,4.42857,4.16878,576,100,0,17549,17585,6.3375,117.0
779,1,30571,3.71309,3.72323,575,6,0,18402,18409,6.161458333333334,17.333333333333336
780,1,2742,4.33537,4.37636,575,46,0,16020,16202,6.161458333333334,43.333333333333336
781,1,1540,4.33693,4.28052,579,7,0,17972,17976,6.161458333333334,21.666666666666668
782,1,25937,4.14754,4.12243,574,59,0,17037,17051,6.161458333333334,117.0
783,1,3897,4.42771,4.45031,570,16,0,15918,15988,0.0,173.33333333333334
784,1,2334,4.57692,4.62322,569,17,0,17411,17415,6.161458333333334,117.0
785,1,32551,4.51887,4.49889,569,600,0,17625,17626,6.161458333333334,117.0
786,1,2588,4.63043,4.61404,568,42,0,17789,17793,6.161458333333334,117.0
787,1,2593,4.325,4.38097,566,26,0,18020,18055,6.161458333333334,117.0
788,1,4898,4.45055,4.46994,564,69,0,16460,16461,6.161458333333334,17.333333333333336
789,1,2600,4.62879,4.60111,562,228,0,17888,18016,43.333333333333336,117.0
790,1,2054,4.32394,4.22503,562,55,0,18020,18022,6.161458333333334,69.33333333333334
791,1,2673,4.29114,4.31611,562,25,0,16988,16990,6.161458333333334,117.0
792,1,5840,4.35,4.2626,563,38,0,17652,17654,6.161458333333334,117.0
793,1,4147,4.39516,4.31514,561,13,0,16354,16384,6.161458333333334,43.333333333333336
794,1,2351,4.34409,4.3089,558,81,0,17232,17270,6.3375,117.0
795,1,4321,4.4875,4.48652,559,108,0,15625,15845,0.0,173.33333333333334
796,1,15279,4.39474,4.41667,557,19,0,15730,15730,6.161458333333334,17.333333333333336
797,1,1793,4.25481,4.21712,559,26,0,16547,16553,6.161458333333334,17.333333333333336
798,1,2723,4.52367,4.55099,560,65,0,17995,18045,6.161458333333334,117.0
799,1,2247,4.25633,4.24669,556,6,0,17704,17704,6.960416666666667,34.66666666666667
800,1,8854,4.09091,4.078,554,34,0,16676,16688,6.161458333333334,82.33333333333334
801,1,3724,4.34078,4.39728,556,47,0,18113,18123,6.161458333333334,117.0
802,1,2152,4.47059,4.46238,558,43,0,17161,17164,6.161458333333334,117.0
803,1,5468,4.34848,4.20653,554,25,0,15769,15769,0.0,130.0
804,1,2205,4.39474,4.40272,553,25,0,16751,16756,6.161458333333334,43.333333333333336
805,1,2869,4.50893,4.55198,555,31,0,16630,16638,6.161458333333334,69.33333333333334
806,1,3507,4.39677,4.35225,555,30,0,17660,17667,6.161458333333334,82.33333333333334
807,1,6290,3.95,4.0885,551,12,0,17408,17408,6.161458333333334,95.33333333333334
808,1,3522,4.42361,4.4475,550,469,0,16561,16561,6.513541666666667,121.33333333333334
809,1,5617,4.18056,4.16457,549,51,0,16757,16822,6.161458333333334,86.66666666666667
810,1,2062,4.6,4.57876,549,32,0,17574,17576,6.161458333333334,117.0
811,1,4016,4.38542,4.2519,550,27,0,16702,16716,6.161458333333334,86.66666666666667
812,1,4975,4.55629,4.53074,549,37,0,18015,18019,6.161458333333334,69.33333333333334
813,1,2345,4.08696,4.09503,547,88,0,17357,17407,6.161458333333334,117.0
814,1,3732,4.63223,4.47484,547,43,1,18042,18088,6.161458333333334,99.66666666666669
815,1,35440,3.1,3.35419,545,8,0,17132,17137,6.161458333333334,52.0
816,1,1923,4.48837,4.47196,547,42,0,17933,17981,6.161458333333334,39.0
817,1,1774,4.25269,4.26677,543,13,0,17311,17315,6.161458333333334,117.0
818,1,4925,4.40909,4.39204,541,67,0,17224,17351,6.161458333333334,117.0
819,1,2526,4.37736,4.40752,543,46,0,16307,16480,0.0,130.0
820,1,4406,4.5,4.5416,540,74,0,15872,15958,6.161458333333334,82.33333333333334
821,1,35553,4.44643,4.43379,539,38,0,16491,16497,6.3375,117.0
822,1,5375,4.39394,4.2729,539,48,0,16451,16538,6.161458333333334,30.333333333333336
823,1,2155,4.4879,4.46806,541,27,0,17404,17421,6.161458333333334,26.0
824,1,4225,4.175,4.07729,538,98,0,17065,17107,6.161458333333334,78.0
825,1,4058,4.64286,4.65202,537,50,0,16941,17043,6.161458333333334,117.0
826,1,3207,4.45,4.45022,537,29,0,17219,17252,39.0,117.0
827,1,2357,4.27863,4.24131,537,29,0,16373,16395,0.0,39.0
828,1,4128,4.38043,4.40562,536,27,0,16139,16140,6.161458333333334,21.666666666666668
829,1,1717,4.40654,4.41823,536,28,0,18010,18030,6.161458333333334,104.0
830,1,1460,4.1875,4.05199,536,25,0,17448,17494,6.608333333333333,21.666666666666668
831,1,1443,4.33146,4.275,534,17,0,15856,15874,6.161458333333334,34.66666666666667
832,1,2539,4.58088,4.58598,533,21,0,17659,17671,6.161458333333334,86.66666666666667
833,1,23644,4.55163,4.64651,534,41,0,16587,16665,6.3375,17.333333333333336
834,1,4982,4.23077,4.26065,532,64,0,16743,16785,6.161458333333334,117.0
835,1,2935,4.51587,4.50448,532,83,0,17571,17573,6.161458333333334,117.0
836,1,2532,4.44444,4.40532,532,19,0,16771,16904,6.161458333333334,39.0
837,1,10527,4.44444,4.44455,531,15,0,18304,18359,6.161458333333334,43.333333333333336
838,1,1853,4.26761,4.27569,530,27,0,17686,17689,26.0,104.0
839,1,5731,4.18,4.17322,528,0,2,17629,17629,6.161458333333334,43.333333333333336
840,1,8435,4.65,4.61704,526,8,0,16487,16489,6.161458333333334,17.333333333333336
841,1,26323,4.16667,4.02339,526,31,0,16458,16486,6.161458333333334,82.33333333333334
842,1,7949,4.47059,4.50802,525,51,0,16366,16380,7.041666666666667,130.0
843,1,2925,4.17708,4.16058,526,60,0,16762,16764,6.161458333333334,43.333333333333336
844,1,3456,4.79032,4.82538,526,37,0,16452,16484,6.161458333333334,17.333333333333336
845,1,1593,4.26074,4.17434,521,25,0,16786,16811,6.161458333333334,34.66666666666667
846,1,2876,4.37952,4.34069,520,266,0,16246,16246,6.513541666666667,121.33333333333334
847,1,1766,4.40476,4.3637,517,11,0,17613,17614,0.0,130.0
848,1,5306,4.44706,4.51216,520,45,0,17845,17848,6.161458333333334,117.0
849,1,4493,4.24615,4.06975,517,33,0,17779,17792,6.161458333333334,117.0
850,1,2578,4.3114,4.31016,518,28,0,17154,17389,6.161458333333334,86.66666666666667
851,1,2159,4.58696,4.55469,519,82,1,17680,17691,6.161458333333334,86.66666666666667
852,1,1595,4.46348,4.48575,519,37,0,18125,18135,6.161458333333334,43.333333333333336
853,1,3931,3.8,3.79718,514,42,0,17261,17314,6.161458333333334,117.0
854,1,1687,4.44643,4.50745,517,26,0,16263,16836,6.3375,78.0
855,1,3254,4.03846,4.05669,513,13,0,17417,17421,6.161458333333334,117.0
856,1,4591,3.85294,3.78761,512,6,0,15164,15166,6.161458333333334,34.66666666666667
857,1,3027,4.48837,4.54888,511,21,0,15475,15875,6.161458333333334,86.66666666666667
858,1,1452,4.38235,4.2951,512,12,0,16183,16203,6.161458333333334,26.0
859,1,4110,4.33771,4.30219,511,123,0,17636,17899,6.161458333333334,117.0
860,1,3388,4.62903,4.61362,512,272,2,18243,18284,0.0,173.33333333333334
861,1,2205,4.12069,4.10338,508,65,0,17182,17227,6.161458333333334,117.0
862,1,8004,4.24554,4.28314,508,199,0,17691,17695,6.161458333333334,117.0
863,1,3128,3.35,3.25941,509,241,0,16869,16898,6.161458333333334,117.0
864,1,7804,4.71078,4.67313,509,32,0,18031,18034,6.161458333333334,117.0
865,1,3755,4.23077,4.23526,504,25,0,16627,16660,6.161458333333334,104.0
866,1,2370,4.44,4.41135,504,82,0,17744,17745,6.513541666666667,121.33333333333334
867,1,1699,4.42941,4.40745,503,39,0,17794,17798,0.0,17.333333333333336
868,1,2010,4.05882,4.07062,502,11,0,17327,17346,6.161458333333334,43.333333333333336
869,1,1903,4.24609,4.1978,502,113,2,17969,18210,6.161458333333334,34.66666666666667
870,1,2076,4.15152,4.16651,501,28,0,16407,16490,6.161458333333334,34.66666666666667
871,1,2898,3.85833,3.90374,499,204,2,17214,17554,6.3375,117.0
872,1,3260,4.5,4.45216,499,14,0,16871,16874,6.3375,43.333333333333336
873,1,1864,3.5,3.53852,498,63,0,16638,16647,6.161458333333334,43.333333333333336
874,1,13023,4.33333,4.29464,497,84,0,17117,17212,6.161458333333334,91.0
875,1,2019,4.04348,3.98176,497,51,0,16690,16834,6.161458333333334,86.66666666666667
876,1,3561,4.44304,4.46453,496,81,0,17480,17485,6.161458333333334,117.0
877,1,2636,4.69737,4.72393,495,16,0,17467,17529,6.161458333333334,117.0
878,1,3375,4.67333,4.27674,495,75,0,16731,16738,6.161458333333334,117.0
879,1,2719,3.95,3.89776,495,12,0,17329,17346,6.161458333333334,65.0
880,1,15362,4.55556,4.53003,495,20,0,17662,17662,6.3375,86.66666666666667
881,1,2281,4.23889,4.24188,494,16,0,17139,17177,6.161458333333334,108.33333333333334
882,1,1399,4.11864,4.13369,496,23,0,16464,16526,6.161458333333334,43.333333333333336
883,1,3718,4.7907,4.78346,492,164,0,17904,17966,6.161458333333334,117.0
884,1,27585,3.65,3.5005,492,30,0,16345,16365,6.161458333333334,43.333333333333336
885,1,7451,4.42857,4.44269,492,26,0,15184,15208,6.161458333333334,39.0
886,1,1780,4.32051,4.34948,491,41,0,17030,17137,6.161458333333334,39.0
887,1,1636,4.39744,4.41331,491,11,0,17631,17743,6.161458333333334,117.0
888,1,2076,4.42405,4.42992,491,27,0,16986,17444,6.161458333333334,82.33333333333334
889,1,2626,4.40854,4.30026,490,12,0,16030,16042,6.161458333333334,30.333333333333336
890,1,14985,4.28125,4.22798,488,28,0,16612,16681,6.161458333333334,43.333333333333336
891,1,39915,3.62338,3.61641,488,11,0,17404,17406,6.161458333333334,117.0
892,1,5288,4.23913,4.35565,487,33,0,16492,16526,6.161458333333334,30.333333333333336
893,1,3946,4.59211,4.6251,487,27,0,17311,17337,6.161458333333334,82.33333333333334
894,1,895,4.34615,4.45877,488,16,0,16272,16352,6.161458333333334,34.66666666666667
895,1,1149,4.56452,4.54485,486,44,0,16346,16398,0.0,173.33333333333334
896,1,7065,4.48529,4.48143,485,60,0,17606,17645,6.161458333333334,117.0
897,1,10063,3.95,4.05329,483,54,0,16709,16736,6.161458333333334,17.333333333333336
898,1,5414,4.63,4.6131,483,53,0,17972,17975,6.161458333333334,86.66666666666667
899,1,2515,4.28378,4.25644,480,30,0,16043,16182,6.161458333333334,39.0
900,1,2262,4.22148,4.08387,480,372,0,18231,18236,6.161458333333334,117.0
901,1,4187,4.48101,4.47837,481,142,0,18084,18113,6.161458333333334,117.0
902,1,8490,4.61034,4.66495,479,77,0,18206,18214,6.161458333333334,117.0
903,1,3215,4.55,4.63823,478,122,2,17597,17620,0.0,56.333333333333336
904,1,18519,4.0,4.00629,477,71,0,16238,16258,6.161458333333334,117.0
905,1,2196,4.09524,4.10985,477,13,0,15719,15736,6.161458333333334,17.333333333333336
906,1,4165,4.29091,4.29079,477,115,0,16614,16615,6.161458333333334,117.0
907,1,53614,4.20283,4.28764,479,105,0,18340,18345,6.161458333333334,112.66666666666669
908,1,3135,4.67308,4.69812,475,37,0,16994,17023,6.161458333333334,82.33333333333334
909,1,2896,4.05,4.02812,475,48,0,16894,16897,6.161458333333334,117.0
910,1,1433,4.33333,4.34037,475,174,1,17641,17799,6.41875,121.33333333333334
911,1,3550,4.08824,4.09903,473,86,0,16912,16975,6.161458333333334,117.0
912,1,1907,4.49242,4.48898,474,57,0,17626,17627,6.161458333333334,117.0
913,1,58014,4.11058,4.07941,476,215,0,18358,18363,6.161458333333334,117.0
914,1,2468,4.55245,4.54049,477,194,0,17498,17546,6.161458333333334,117.0
915,1,1492,4.35448,4.30787,473,21,0,17234,17249,6.161458333333334,78.0
916,1,9288,4.38462,4.2006,473,46,0,17046,17084,6.161458333333334,117.0
917,1,2525,4.47297,4.27961,472,17,0,17090,17106,6.3375,104.0
918,1,5634,3.84375,3.79878,470,17,0,15671,15735,6.161458333333334,82.33333333333334
919,1,3802,4.77273,4.76648,471,41,0,17551,17556,6.161458333333334,117.0
920,1,8380,3.95,3.95327,470,23,0,17303,17463,6.161458333333334,17.333333333333336
921,1,3569,4.27586,4.2829,470,38,0,16776,16801,6.161458333333334,117.0
922,1,2017,4.43548,4.48753,468,23,0,16489,16533,6.161458333333334,17.333333333333336
923,1,12738,4.375,4.40466,466,45,0,16487,16499,6.161458333333334,82.33333333333334
924,1,8654,4.43478,4.38905,465,124,0,16421,16446,6.161458333333334,108.33333333333334
925,1,1697,4.32292,4.31517,465,48,0,16727,16780,6.161458333333334,21.666666666666668
926,1,5558,4.65,4.5503,465,30,0,16558,16560,6.161458333333334,117.0
927,1,1536,4.28214,4.31712,469,41,0,18002,18007,6.161458333333334,39.0
928,1,28203,3.76923,3.89389,461,9,0,17003,17003,6.161458333333334,34.66666666666667
929,1,24082,4.1,3.98136,459,115,0,16516,16519,6.161458333333334,117.0
930,1,9833,4.2165,4.17518,459,17,0,17471,17485,6.161458333333334,86.66666666666667
931,1,2703,4.60938,4.63202,460,33,0,17844,17851,6.161458333333334,17.333333333333336
932,1,1934,4.34706,4.33452,458,45,0,16901,16951,6.161458333333334,43.333333333333336
933,1,3814,3.86364,3.6712,458,55,0,16757,16762,6.161458333333334,117.0
934,1,17433,4.28646,4.38079,458,122,0,17295,17316,28.166666666666668,112.66666666666669
